register_id	name	institution_id	institution_name	created	modified	addresses_roadtype_id	addresses_roadtype_name	addresses_road_id	addresses_road_name	addresses_start_street_number	addresses_end_street_number	addresses_neighborhood_id	addresses_neighborhood_name	addresses_district_id	addresses_district_name	addresses_zip_code	addresses_town	addresses_main_address	addresses_type	values_id	values_attribute_id	values_category	values_attribute_name	values_value	values_outstanding	values_description	secondary_filters_id	secondary_filters_name	secondary_filters_fullpath	secondary_filters_tree	secondary_filters_asia_id	geo_epgs_25831_x	geo_epgs_25831_y	geo_epgs_4326_lat	geo_epgs_4326_lon	estimated_dates	start_date	end_date	timetable
﻿92086037186	Autoescola Joves			1991-10-08T00:00:00+01:00	2021-02-03T17:01:40+01:00			158504	Huelva	88		72	Sant Martí de Provençals	10	Sant Martí	8020	BARCELONA	True		171466	20001	Telèfons	Tel.	933148459	True							432991.3206129584	4585487.219181919	41.41814682110171	2.198155034748996				
﻿92086037275	Centre de Normalització Lingüística de Gràcia i Sarrià-Sant Gervasi			1991-10-11T00:00:00+01:00	2023-02-01T16:52:21.532774+01:00			267000	Av Riera de Cassoles	23		27	el Putxet i el Farró	5	Sarrià-Sant Gervasi	8012	BARCELONA	True		171348	20003	Telèfons	Centraleta	932178723	True							428943.3132684167	4583839.816418481	41.402961556389265	2.1499138529317703				
﻿92168164947	Escola el Polvorí			1985-05-10T00:00:00+02:00	2025-03-11T11:19:26.566943+01:00			261478	Camí Polvorí	8		13	la Marina de Port	3	Sants-Montjuïc	8038	BARCELONA	True		171774	20001	Telèfons	Tel.	933327496	True		56731069	Ensenyament infantil (3-6 anys)	Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (3-6 anys)	651	65103003000001	428313.60431423184	4579484.156793411	41.363675852978446	2.1428964534405965				
﻿92168164947	Escola el Polvorí			1985-05-10T00:00:00+02:00	2025-03-11T11:19:26.566943+01:00			261478	Camí Polvorí	8		13	la Marina de Port	3	Sants-Montjuïc	8038	BARCELONA	True		171774	20001	Telèfons	Tel.	933327496	True		56732068	Educació primària	Planol BCN >> Educació >> Ensenyament reglat >> Educació primària	651	65103003001000	428313.60431423184	4579484.156793411	41.363675852978446	2.1428964534405965				
﻿92086004202	Escola Taller de Pintura	92086004200	Gremi d'Empreses de Pintura de Barcelona i Comarques	1990-03-09T00:00:00+01:00	2025-04-15T16:40:26.427752+02:00			253607	Ptge Permanyer	13		7	la Dreta de l'Eixample	2	Eixample	8009	BARCELONA	True		160726	20001	Telèfons	Tel.	934881288	True							430513.05025969807	4582669.612159431	41.392559123932536	2.1688257679075535				
﻿92168164954	Escola Timbaler del Bruc			1989-10-02T00:00:00+01:00	2022-11-16T17:44:36.681808+01:00			24304	C Arnau d'Oms	4		44	Vilapicina i la Torre Llobeta	8	Nou Barris	8016	BARCELONA	True		171776	20001	Telèfons	Tel.	933522951	True		56731069	Ensenyament infantil (3-6 anys)	Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (3-6 anys)	651	65103003000001	431272.77806376055	4586648.183522251	41.428458064742514	2.177460524074598				
﻿92168164954	Escola Timbaler del Bruc			1989-10-02T00:00:00+01:00	2022-11-16T17:44:36.681808+01:00			24304	C Arnau d'Oms	4		44	Vilapicina i la Torre Llobeta	8	Nou Barris	8016	BARCELONA	True		171776	20001	Telèfons	Tel.	933522951	True		56732068	Educació primària	Planol BCN >> Educació >> Ensenyament reglat >> Educació primària	651	65103003001000	431272.77806376055	4586648.183522251	41.428458064742514	2.177460524074598				
﻿92168165030	Escola L'Estel			1988-01-14T00:00:00+01:00	2025-03-12T14:54:27.820634+01:00			121402	Carrer de Felip II	54		61	la Sagrera	9	Sant Andreu	8027	Barcelona	True		171787	20001	Telèfons	Tel.	93 351 16 98	True		56731069	Ensenyament infantil (3-6 anys)	Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (3-6 anys)	651	65103003000001	432210.7861673314	4585611.216817726	41.41919815851105	2.1888019330265163				
﻿92168165030	Escola L'Estel			1988-01-14T00:00:00+01:00	2025-03-12T14:54:27.820634+01:00			121402	Carrer de Felip II	54		61	la Sagrera	9	Sant Andreu	8027	Barcelona	True		171787	20001	Telèfons	Tel.	93 351 16 98	True		56732068	Educació primària	Planol BCN >> Educació >> Ensenyament reglat >> Educació primària	651	65103003001000	432210.7861673314	4585611.216817726	41.41919815851105	2.1888019330265163				
﻿92168165115	Escola Àgora			1985-05-10T00:00:00+02:00	2025-03-11T10:11:24.984595+01:00			198167	Carrer del Marne	2		48	la Guineueta	8	Nou Barris	8042	Barcelona	True		171790	20001	Telèfons	Tel.	933596280	True		56731069	Ensenyament infantil (3-6 anys)	Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (3-6 anys)	651	65103003000001	430549.8768722899	4587659.739519202	41.43750657714406	2.168693351156339				
﻿92168165115	Escola Àgora			1985-05-10T00:00:00+02:00	2025-03-11T10:11:24.984595+01:00			198167	Carrer del Marne	2		48	la Guineueta	8	Nou Barris	8042	Barcelona	True		171790	20001	Telèfons	Tel.	933596280	True		56732068	Educació primària	Planol BCN >> Educació >> Ensenyament reglat >> Educació primària	651	65103003001000	430549.8768722899	4587659.739519202	41.43750657714406	2.168693351156339				
﻿75990105914	Centre Educatiu FEP Mare Alfonsa Cavín			1996-09-18T00:00:00+02:00	2025-03-14T09:16:26.532771+01:00			275600	Av Rasos de Peguera	57		55	Ciutat Meridiana	8	Nou Barris	8033	BARCELONA	True		142687	20001	Telèfons	Tel.	933 594 996	True		56731069	Ensenyament infantil (3-6 anys)	Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (3-6 anys)	651	65103003000001	431113.9218781678	4590205.774842327	41.460486282567814	2.1751537897804525				
﻿75990105914	Centre Educatiu FEP Mare Alfonsa Cavín			1996-09-18T00:00:00+02:00	2025-03-14T09:16:26.532771+01:00			275600	Av Rasos de Peguera	57		55	Ciutat Meridiana	8	Nou Barris	8033	BARCELONA	True		142687	20001	Telèfons	Tel.	933 594 996	True		56732068	Educació primària	Planol BCN >> Educació >> Ensenyament reglat >> Educació primària	651	65103003001000	431113.9218781678	4590205.774842327	41.460486282567814	2.1751537897804525				
﻿75990105914	Centre Educatiu FEP Mare Alfonsa Cavín			1996-09-18T00:00:00+02:00	2025-03-14T09:16:26.532771+01:00			275600	Av Rasos de Peguera	57		55	Ciutat Meridiana	8	Nou Barris	8033	BARCELONA	True		142687	20001	Telèfons	Tel.	933 594 996	True		56732069	Educació secundària	Planol BCN >> Educació >> Ensenyament reglat >> Educació secundària	651	65103003001001	431113.9218781678	4590205.774842327	41.460486282567814	2.1751537897804525				
﻿75990101587	Centre Educatiu Euroaula			1996-09-18T00:00:00+02:00	2023-10-03T10:17:38.577569+02:00			18505	Aragó	208		8	l'Antiga Esquerra de l'Eixample	2	Eixample	8011	BARCELONA	True		142237	20006	Telèfons	Informació	934510306	True		56732073	Formació professional	Planol BCN >> Educació >> Ensenyament reglat >> Formació professional	651	65103003001005	429701.51725790463	4582137.614182413	41.387697077094465	2.1591812849139447				
﻿75990101587	Centre Educatiu Euroaula			1996-09-18T00:00:00+02:00	2023-10-03T10:17:38.577569+02:00			18505	Aragó	208		8	l'Antiga Esquerra de l'Eixample	2	Eixample	8011	BARCELONA	True		142237	20006	Telèfons	Informació	934510306	True		56732071	Universitats	Planol BCN >> Educació >> Ensenyament reglat >> Universitats	651	65103003001003	429701.51725790463	4582137.614182413	41.387697077094465	2.1591812849139447				
﻿92168165148	Escola Francesc Macià			1988-03-01T00:00:00+01:00	2024-09-09T12:12:38.551716+02:00			3803	Carrer de l'Àliga	16	18	15	Hostafrancs	3	Sants-Montjuïc	8014	Barcelona	True		171665	20001	Telèfons	Tel.	934235085	True		56731069	Ensenyament infantil (3-6 anys)	Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (3-6 anys)	651	65103003000001	428369065	4580622886	41.373936926901756	2.143424967498854				
﻿92168165148	Escola Francesc Macià			1988-03-01T00:00:00+01:00	2024-09-09T12:12:38.551716+02:00			3803	Carrer de l'Àliga	16	18	15	Hostafrancs	3	Sants-Montjuïc	8014	Barcelona	True		171665	20001	Telèfons	Tel.	934235085	True		56732068	Educació primària	Planol BCN >> Educació >> Ensenyament reglat >> Educació primària	651	65103003001000	428369065	4580622886	41.373936926901756	2.143424967498854				
﻿99400277863	Acadèmia de Patronatge i Confecció Esmoda			2011-09-22T11:22:53+02:00	2024-06-28T10:24:53.496019+02:00			86108	C Concepción Arenal	274		60	Sant Andreu	9	Sant Andreu	8030	BARCELONA	True		224593	20001	Telèfons	Tel.	616 675 418	True							431854.99631845433	4587111.378126767	41.432679500304594	2.184375716477935				
﻿92168165171	Escola Gayarre			1989-11-21T00:00:00+01:00	2024-06-17T15:19:12.090773+02:00			142504	Carrer de Gaiarre	56	56	16	la Bordeta	3	Sants-Montjuïc	8014	Barcelona	True		171669	20001	Telèfons	Tel.	934211350	True		56731069	Ensenyament infantil (3-6 anys)	Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (3-6 anys)	651	65103003000001	428128917	4580516566	41.37295793070322	2.1405661505811717				
﻿92168165171	Escola Gayarre			1989-11-21T00:00:00+01:00	2024-06-17T15:19:12.090773+02:00			142504	Carrer de Gaiarre	56	56	16	la Bordeta	3	Sants-Montjuïc	8014	Barcelona	True		171669	20001	Telèfons	Tel.	934211350	True		56732068	Educació primària	Planol BCN >> Educació >> Ensenyament reglat >> Educació primària	651	65103003001000	428128917	4580516566	41.37295793070322	2.1405661505811717				
﻿92168165237	Escola Heura			1987-09-29T00:00:00+01:00	2024-10-07T11:59:12.517129+02:00			271507	C Can Pujolet	5		36	la Font d'en Fargues	7	Horta-Guinardó	8032	BARCELONA	True		171674	20001	Telèfons	Tel.	93 357 18 66	True		56731069	Ensenyament infantil (3-6 anys)	Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (3-6 anys)	651	65103003000001	430127.2932123385	4586506.2836703975	41.427081202858616	2.1637689502283175				
﻿92168165237	Escola Heura			1987-09-29T00:00:00+01:00	2024-10-07T11:59:12.517129+02:00			271507	C Can Pujolet	5		36	la Font d'en Fargues	7	Horta-Guinardó	8032	BARCELONA	True		171674	20001	Telèfons	Tel.	93 357 18 66	True		56732068	Educació primària	Planol BCN >> Educació >> Ensenyament reglat >> Educació primària	651	65103003001000	430127.2932123385	4586506.2836703975	41.427081202858616	2.1637689502283175				
﻿92168165271	Centre Educatiu Immaculada Concepció *Granollers			1984-07-12T00:00:00+02:00	2025-03-11T08:57:15.901010+01:00			149300	C Granollers	28		43	Horta	7	Horta-Guinardó	8032	BARCELONA	True		171677	20001	Telèfons	Tel.	934295537	True		56731069	Ensenyament infantil (3-6 anys)	Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (3-6 anys)	651	65103003000001	429957.2378430654	4586602.688695804	41.42793467462142	2.161722780855084				
﻿92168165271	Centre Educatiu Immaculada Concepció *Granollers			1984-07-12T00:00:00+02:00	2025-03-11T08:57:15.901010+01:00			149300	C Granollers	28		43	Horta	7	Horta-Guinardó	8032	BARCELONA	True		171677	20001	Telèfons	Tel.	934295537	True		56732068	Educació primària	Planol BCN >> Educació >> Ensenyament reglat >> Educació primària	651	65103003001000	429957.2378430654	4586602.688695804	41.42793467462142	2.161722780855084				
﻿92168165271	Centre Educatiu Immaculada Concepció *Granollers			1984-07-12T00:00:00+02:00	2025-03-11T08:57:15.901010+01:00			149300	C Granollers	28		43	Horta	7	Horta-Guinardó	8032	BARCELONA	True		171677	20001	Telèfons	Tel.	934295537	True		56732069	Educació secundària	Planol BCN >> Educació >> Ensenyament reglat >> Educació secundària	651	65103003001001	429957.2378430654	4586602.688695804	41.42793467462142	2.161722780855084				
﻿75990162907	Escola de Música Juan Pedro Carrero			1996-09-18T00:00:00+02:00	2023-12-21T14:53:24.020531+01:00			67307	C Carme	15		1	el Raval	1	Ciutat Vella	8001	BARCELONA	True		145217	20001	Telèfons	Tel.	933010718	True		56732070	Música	Planol BCN >> Educació >> Ensenyament reglat >> Música	651	65103003001002	430668.06498348835	4581551.797098837	41.38250469332915	2.170807735012897				
﻿75990422154	Centre Ioga Iyengar Barcelona			1997-02-25T00:00:00+01:00	2023-10-03T10:02:49.669606+02:00			250904	Pelai	52		1	el Raval	1	Ciutat Vella	8001	BARCELONA	True		153373	20001	Telèfons	Tel.	933183533	True							430505.80349240673	4581883.897824508	41.3854818212035	2.1688292342918807				
﻿75990353619	Autoescola Escòcia			1996-09-18T00:00:00+02:00	2023-10-03T10:39:16.882755+02:00			355709	C Vèlia	27		44	Vilapicina i la Torre Llobeta	8	Nou Barris	8016	BARCELONA	True		151887	20001	Telèfons	Tel.	933516732	True							431539.6674726025	4586650.521553572	41.42850191365055	2.1806541245413746				
﻿99400208301	Autoescola Freedom			2008-06-13T11:36:17+02:00	2014-12-24T12:03:13+01:00			232902	Pl Urquinaona	1		7	la Dreta de l'Eixample	2	Eixample	8010	BARCELONA	True		220371	20001	Telèfons	Tel.	933 027 223	True							430813.0454230131	4582285.935964419	41.3891293368568	2.1724576527743262				
﻿75990354140	Escola de Música Ricoma i Fills			1996-09-18T00:00:00+02:00	2024-02-26T17:28:35.239313+01:00			110803	Entença	192		9	la Nova Esquerra de l'Eixample	2	Eixample	8029	BARCELONA	True		151760	20001	Telèfons	Tel.	934302869	True		56732070	Música	Planol BCN >> Educació >> Ensenyament reglat >> Música	651	65103003001002	428451.8104702125	4581832.700895679	41.3848406513124	2.1442715185263457				
﻿75990409897	EINA - Centre Universitari de Disseny i Art de Barcelona			1996-09-18T00:00:00+02:00	2025-09-19T10:14:48.032872+02:00			315500	Pg Santa Eulàlia	25		23	Sarrià	5	Sarrià-Sant Gervasi	8017	BARCELONA	True		152856	20001	Telèfons	Tel.	932030923	True		56732071	Universitats	Planol BCN >> Educació >> Ensenyament reglat >> Universitats	651	65103003001003	425969.1391583271	4583860.542578356	41.40287986302204	2.114333805752234				
﻿99400264888	Escola Bressol Municipal El Timbal			2011-02-18T12:33:41+01:00	2020-07-21T12:15:00+02:00			368201	C Guitard	23		18	Sants	3	Sants-Montjuïc	8014	BARCELONA	True		223362	20001	Telèfons	Tel.	934904342	True		56731068	Ensenyament infantil (0-3 anys)	Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (0-3 anys)	651	65103003000000	427972.6852199214	4581402.6309911385	41.38092442118435	2.1385928405241845				
﻿99400264888	Escola Bressol Municipal El Timbal			2011-02-18T12:33:41+01:00	2020-07-21T12:15:00+02:00			368201	C Guitard	23		18	Sants	3	Sants-Montjuïc	8014	BARCELONA	True		223362	20001	Telèfons	Tel.	934904342	True		56731070	Escoles Bressol municipals	Planol BCN >> Educació >> Ensenyament infantil >> Escoles Bressol municipals	651	65103003000002	427972.6852199214	4581402.6309911385	41.38092442118435	2.1385928405241845				
﻿75990410073	Fundació PRAHU Projectes i Ajudes Humanitàries			1996-09-18T00:00:00+02:00	2024-07-03T09:59:08.933770+02:00			213908	Avinguda de Mistral	36	36	10	Sant Antoni	2	Eixample	8015	Barcelona	True		153685	20001	Telèfons	Tel.	932173020	True							429401459	4580907487	41.37659146177872	2.155736070810566				
﻿99400264907	Escola Bressol Municipal Caspolino			2011-02-18T13:59:55+01:00	2020-07-21T12:17:48+02:00			227403	C Neptú	12		31	la Vila de Gràcia	6	Gràcia	8006	BARCELONA	True		224455	20001	Telèfons	Tel.	936242796	True		56731068	Ensenyament infantil (0-3 anys)	Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (0-3 anys)	651	65103003000000	429361.0153363471	4583239.572360543	41.39759218979838	2.1549805420039703				
﻿99400264907	Escola Bressol Municipal Caspolino			2011-02-18T13:59:55+01:00	2020-07-21T12:17:48+02:00			227403	C Neptú	12		31	la Vila de Gràcia	6	Gràcia	8006	BARCELONA	True		224455	20001	Telèfons	Tel.	936242796	True		56731070	Escoles Bressol municipals	Planol BCN >> Educació >> Ensenyament infantil >> Escoles Bressol municipals	651	65103003000002	429361.0153363471	4583239.572360543	41.39759218979838	2.1549805420039703				
﻿99400256398	Ruido - Formació			2010-09-30T14:40:35+02:00	2011-12-15T13:36:05+01:00			102102	C Doctor Giné i Partagàs	38		3	la Barceloneta	1	Ciutat Vella	8003	BARCELONA	True		223520	20001	Telèfons	Tel.	932680017	True							432318.9659782832	4581328.025617376	41.380629815970885	2.1905751694134055				
﻿99400256816	Centre d'Estudis Parker			2010-10-05T14:59:11+02:00	2012-01-31T13:15:25+01:00			73900	C Castillejos	288		6	la Sagrada Família	2	Eixample	8025	BARCELONA	True		223447	20006	Telèfons	Informació	934551729	True							431211.28713122325	4584345.18795898	41.40771052283069	2.1769865738896486				
﻿99400264993	Escola Bressol Municipal Tres Turons			2011-02-21T17:09:34+01:00	2020-07-22T15:12:21+02:00			99008	C Descans	4		36	la Font d'en Fargues	7	Horta-Guinardó	8032	BARCELONA	True		224220	20001	Telèfons	Tel.	934294297	True		56731068	Ensenyament infantil (0-3 anys)	Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (0-3 anys)	651	65103003000000	430295.9226892769	4585956.21006598	41.42214155134015	2.1658503000743763				
﻿99400264993	Escola Bressol Municipal Tres Turons			2011-02-21T17:09:34+01:00	2020-07-22T15:12:21+02:00			99008	C Descans	4		36	la Font d'en Fargues	7	Horta-Guinardó	8032	BARCELONA	True		224220	20001	Telèfons	Tel.	934294297	True		56731070	Escoles Bressol municipals	Planol BCN >> Educació >> Ensenyament infantil >> Escoles Bressol municipals	651	65103003000002	430295.9226892769	4585956.21006598	41.42214155134015	2.1658503000743763				
﻿99400265004	Escola Bressol Municipal Aqüeducte			2011-02-21T17:36:34+01:00	2020-07-21T12:06:02+02:00			252207	C Perafita	48		55	Ciutat Meridiana	8	Nou Barris	8033	BARCELONA	True		224008	20001	Telèfons	Tel.	933531215	True		56731068	Ensenyament infantil (0-3 anys)	Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (0-3 anys)	651	65103003000000	430584.11803544697	4590108.179684096	41.4595616239539	2.1688217480799428				
﻿99400265004	Escola Bressol Municipal Aqüeducte			2011-02-21T17:36:34+01:00	2020-07-21T12:06:02+02:00			252207	C Perafita	48		55	Ciutat Meridiana	8	Nou Barris	8033	BARCELONA	True		224008	20001	Telèfons	Tel.	933531215	True		56731070	Escoles Bressol municipals	Planol BCN >> Educació >> Ensenyament infantil >> Escoles Bressol municipals	651	65103003000002	430584.11803544697	4590108.179684096	41.4595616239539	2.1688217480799428				
﻿75990406288	Llar d'Infants Mainada			1996-09-18T00:00:00+02:00	2023-10-03T10:39:02.916010+02:00			87304	C Comte de Salvatierra	8		26	Sant Gervasi - Galvany	5	Sarrià-Sant Gervasi	8006	BARCELONA	True		152819	20001	Telèfons	Tel.	932374473	True		56731068	Ensenyament infantil (0-3 anys)	Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (0-3 anys)	651	65103003000000	429321.2407511417	4583104.802666873	41.39637487354742	2.154520519079489				
﻿75990336559	Centre Japonès Amano Juk			1996-09-18T00:00:00+02:00	2023-10-03T10:41:28.821641+02:00			110803	C Entença	299		19	les Corts	4	Les Corts	8029	BARCELONA	True		150407	20001	Telèfons	Tel.	933218644	True		56733069	Idiomes	Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes	651	65103003002001	427998.66578225774	4582267.425557415	41.38871561885929	2.1388007500019834				
﻿99400248152	Institut de Salut Global de Barcelona			2010-06-03T17:57:43+02:00	2025-07-18T10:19:45.073117+02:00			289105	Carrer del Rosselló	132		8	l'Antiga Esquerra de l'Eixample	2	Eixample	8036	Barcelona	True		223622	20001	Telèfons	Tel.	93 227 18 06	True							429211.3299647474	4582412.872394328	41.39013324147976	2.1532867495245505				
﻿75990433373	Centre Formació Inés Pérez Buil			1997-04-26T00:00:00+02:00	2023-10-03T10:38:38.165921+02:00			362103	Vilamur	15		19	les Corts	4	Les Corts	8014	BARCELONA	True		153548	20001	Telèfons	Tel.	934191605	True							427533.1203496594	4582070.61637835	41.38690123086312	2.1332565698638106				
﻿75990358964	Llar d'Infants Canigó			1996-09-18T00:00:00+02:00	2023-10-03T10:16:00.479952+02:00			100800	C Diputació	412		5	el Fort Pienc	2	Eixample	8013	BARCELONA	True		152044	20001	Telèfons	Tel.	932455933	True		56731068	Ensenyament infantil (0-3 anys)	Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (0-3 anys)	651	65103003000000	431344.2480372401	4583376.663431758	41.39899870096309	2.1786870621617864				
﻿75990263456	Centre Educatiu Loreto - Abat Oliba			1996-09-18T00:00:00+02:00	2023-10-03T10:40:07.528910+02:00			248108	Av Pearson	22		21	Pedralbes	4	Les Corts	8034	BARCELONA	True		148322	20003	Telèfons	Centraleta	932040816	True		56731068	Ensenyament infantil (0-3 anys)	Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (0-3 anys)	651	65103003000000	425370.9541959063	4582840.419397212	41.39363680080199	2.1073040045989972				
﻿75990263456	Centre Educatiu Loreto - Abat Oliba			1996-09-18T00:00:00+02:00	2023-10-03T10:40:07.528910+02:00			248108	Av Pearson	22		21	Pedralbes	4	Les Corts	8034	BARCELONA	True		148322	20003	Telèfons	Centraleta	932040816	True		56731069	Ensenyament infantil (3-6 anys)	Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (3-6 anys)	651	65103003000001	425370.9541959063	4582840.419397212	41.39363680080199	2.1073040045989972				
﻿75990263456	Centre Educatiu Loreto - Abat Oliba			1996-09-18T00:00:00+02:00	2023-10-03T10:40:07.528910+02:00			248108	Av Pearson	22		21	Pedralbes	4	Les Corts	8034	BARCELONA	True		148322	20003	Telèfons	Centraleta	932040816	True		56732068	Educació primària	Planol BCN >> Educació >> Ensenyament reglat >> Educació primària	651	65103003001000	425370.9541959063	4582840.419397212	41.39363680080199	2.1073040045989972				
﻿75990263456	Centre Educatiu Loreto - Abat Oliba			1996-09-18T00:00:00+02:00	2023-10-03T10:40:07.528910+02:00			248108	Av Pearson	22		21	Pedralbes	4	Les Corts	8034	BARCELONA	True		148322	20003	Telèfons	Centraleta	932040816	True		56732069	Educació secundària	Planol BCN >> Educació >> Ensenyament reglat >> Educació secundària	651	65103003001001	425370.9541959063	4582840.419397212	41.39363680080199	2.1073040045989972				
﻿75990226757	In Company Languages			1996-09-18T00:00:00+02:00	2023-10-03T10:16:41.270094+02:00			361406	C Viladomat	319		9	la Nova Esquerra de l'Eixample	2	Eixample	8029	BARCELONA	True		146622	20001	Telèfons	Tel.	934190258	True		56733069	Idiomes	Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes	651	65103003002001	428464.8742371637	4582331.520030988	41.38933449006128	2.144368845266389				
﻿92086000037	Escola Bressol Municipal Niu d'Infants			1984-05-30T00:00:00+02:00	2023-02-16T09:54:56.081110+01:00			61050	C Pedrera del Mussol	10		13	la Marina de Port	3	Sants-Montjuïc	8038	BARCELONA	True		158987	20001	Telèfons	Tel.	933312565	True		56731068	Ensenyament infantil (0-3 anys)	Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (0-3 anys)	651	65103003000000	428702.2326022775	4579160.256038913	41.36079309617535	2.147580584568932				
﻿92086000037	Escola Bressol Municipal Niu d'Infants			1984-05-30T00:00:00+02:00	2023-02-16T09:54:56.081110+01:00			61050	C Pedrera del Mussol	10		13	la Marina de Port	3	Sants-Montjuïc	8038	BARCELONA	True		158987	20001	Telèfons	Tel.	933312565	True		56731070	Escoles Bressol municipals	Planol BCN >> Educació >> Ensenyament infantil >> Escoles Bressol municipals	651	65103003000002	428702.2326022775	4579160.256038913	41.36079309617535	2.147580584568932				
﻿75990293987	Escola Bailongu			1996-09-18T00:00:00+02:00	2023-10-03T10:16:32.672860+02:00			350104	Ptge Utset	11		6	la Sagrada Família	2	Eixample	8013	BARCELONA	True		149969	20001	Telèfons	Tel.	932471602	True							431285.1924862532	4583987.95845764	41.40449939478798	2.1779112755310126				
﻿99400233169	Llar d'Infants  El camí Feliç Poble Nou			2009-10-05T14:11:31+02:00	2021-12-02T12:23:00.321960+01:00			356100	C Venero	5		68	el Poblenou	10	Sant Martí	8005	BARCELONA	True		222910	20001	Telèfons	Tel.	93 105 76 75	True		56731068	Ensenyament infantil (0-3 anys)	Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (0-3 anys)	651	65103003000000	433293.7660469877	4583615.560491736	41.40131447938061	2.201980171729135				
﻿92086020802	Escola Provincial de Socorrisme	92168153312	Creu Roja Catalunya	1989-03-10T00:00:00+01:00	2012-03-12T18:01:28+01:00			171400	C Joan d'Àustria	120		66	el Parc i la Llacuna del Poblenou	10	Sant Martí	8018	BARCELONA	True		166130	20001	Telèfons	Tel.	933006565	True							432097.0527882522	4583050.666763749	41.396126469658746	2.187728377788944				
﻿75990325004	Escola Home English			1996-09-18T00:00:00+02:00	2023-10-03T10:40:24.757634+02:00			253902	Perú	164		71	Provençals del Poblenou	10	Sant Martí	8020	BARCELONA	True		150374	20001	Telèfons	Tel.	934465200	True		56733069	Idiomes	Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes	651	65103003002001	433201.0317173538	4584777.712140368	41.41177395813674	2.200742606354104				
﻿75990325010	Institut d'Estudis Moderns			1996-09-18T00:00:00+02:00	2023-10-03T10:40:24.505848+02:00			296202	Gran de Sant Andreu	181		60	Sant Andreu	9	Sant Andreu	8030	BARCELONA	True		150377	20001	Telèfons	Tel.	933461216	True		56733069	Idiomes	Planol BCN >> Educació >> Ensenyament no reglat >> Idiomes	651	65103003002001	432261.9973621712	4587141.664913402	41.432986713547784	2.1892432285331376				
﻿75990325010	Institut d'Estudis Moderns			1996-09-18T00:00:00+02:00	2023-10-03T10:40:24.505848+02:00			296202	Gran de Sant Andreu	181		60	Sant Andreu	9	Sant Andreu	8030	BARCELONA	True		150377	20001	Telèfons	Tel.	933461216	True		56733070	Informàtica	Planol BCN >> Educació >> Ensenyament no reglat >> Informàtica	651	65103003002002	432261.9973621712	4587141.664913402	41.432986713547784	2.1892432285331376				
﻿75990120687	Escola de Perruqueria Jordi Prio			1996-09-18T00:00:00+02:00	2023-10-03T10:17:29.019269+02:00			325005	Sicília	320		6	la Sagrada Família	2	Eixample	8025	BARCELONA	True		143785	20001	Telèfons	Tel.	934583144	True							430779.6014321521	4583821.849974529	41.40295993772793	2.1718820960463545				
﻿75990142072	Escola Cetec			1996-09-18T00:00:00+02:00	2023-10-03T10:42:20.037344+02:00			700663	C Rosa Sensat	3		67	la Vila Olímpica del Poblenou	10	Sant Martí	8005	BARCELONA	True		145279	20001	Telèfons	Tel.	934874652	True							432875.1203588202	4582391.033354601	41.39025064944827	2.197108041297318				
﻿99400322565	Escola per a Adolescents	99400181529	Fundació Hospital de Dia de Nou Barris	2013-07-17T00:00:00+02:00	2016-10-18T10:22:09+02:00			9901	C Almansa	43		51	Verdun	8	Nou Barris	8042	BARCELONA	True									56732069	Educació secundària	Planol BCN >> Educació >> Ensenyament reglat >> Educació secundària	651	65103003001001	431084.3495623021	4588263.315749355	41.44298880234272	2.175021416842057				
﻿99400322592	Parvulari L'Esclop-Passeig			2013-07-18T11:09:45+02:00	2016-10-25T09:49:09+02:00			305100	Pg Sant Joan	29		7	la Dreta de l'Eixample	2	Eixample	8010	BARCELONA	True		225787	20001	Telèfons	Tel.	932450753	True		56731069	Ensenyament infantil (3-6 anys)	Planol BCN >> Educació >> Ensenyament infantil >> Ensenyament infantil (3-6 anys)	651	65103003000001	431218.13539154176	4582745.981558512	41.39330756897826	2.1772501934547766				
